wav_path,spec_path,speaker_id,ethnicity,age_group,sex,intent,sentence_id,suffix,duration_sec,f0_mean_hz,f0_std_hz,hnr_mean_db
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2188_aom_t11c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2188_aom_t11c.npy,2188,south_asian,older,male,trustworthy,11,c,2.061604167,116.9990307,24.33044299,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2188_aom_t12c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2188_aom_t12c.npy,2188,south_asian,older,male,trustworthy,12,c,1.742,148.8861002,67.25322791,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2213_bom_n07.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2213_bom_n07.npy,2213,black,older,male,neutral,7,,1.620583333,115.4338326,10.20340872,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2213_bom_n08.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2213_bom_n08.npy,2213,black,older,male,neutral,8,,1.649666667,137.1052917,82.74589131,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2213_bom_n09.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2213_bom_n09.npy,2213,black,older,male,neutral,9,,1.6344375,113.1140865,8.985019695,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2213_bom_n10.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2213_bom_n10.npy,2213,black,older,male,neutral,10,,1.863666667,115.6007174,11.43339688,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2213_bom_n11.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2213_bom_n11.npy,2213,black,older,male,neutral,11,,2.085458333,116.6427214,11.69739067,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2213_bom_n12.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2213_bom_n12.npy,2213,black,older,male,neutral,12,,1.434083333,117.4174056,9.213794682,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2213_bom_t07.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2213_bom_t07.npy,2213,black,older,male,trustworthy,7,,1.642666667,107.1698866,11.19873594,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2213_bom_t08.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2213_bom_t08.npy,2213,black,older,male,trustworthy,8,,1.602895833,123.1111847,58.92751409,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2213_bom_t09.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2213_bom_t09.npy,2213,black,older,male,trustworthy,9,,1.660229167,134.567363,93.63332311,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2213_bom_t10.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2213_bom_t10.npy,2213,black,older,male,trustworthy,10,,2.078729167,110.3090743,9.424265555,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2213_bom_t11.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2213_bom_t11.npy,2213,black,older,male,trustworthy,11,,1.804270833,108.8725387,8.703977569,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2213_bom_t12.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2213_bom_t12.npy,2213,black,older,male,trustworthy,12,,1.418395833,110.8964916,11.15895619,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2230_bof_n01.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2230_bof_n01.npy,2230,black,older,female,neutral,1,,2.7924375,143.2960211,30.47560268,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2230_bof_n02c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2230_bof_n02c.npy,2230,black,older,female,neutral,2,c,2.253416667,145.2330436,22.2749687,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2230_bof_n03c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2230_bof_n03c.npy,2230,black,older,female,neutral,3,c,3.652395833,139.816416,23.45435957,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2230_bof_n04.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2230_bof_n04.npy,2230,black,older,female,neutral,4,,2.2954375,143.1810923,18.45584878,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2230_bof_n05c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2230_bof_n05c.npy,2230,black,older,female,neutral,5,c,1.9133125,144.610215,33.71113953,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2230_bof_n06.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2230_bof_n06.npy,2230,black,older,female,neutral,6,,2.047020833,185.1982344,53.68292224,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2230_bof_t01.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2230_bof_t01.npy,2230,black,older,female,trustworthy,1,,2.360208333,161.2051494,35.15528469,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2230_bof_t02c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2230_bof_t02c.npy,2230,black,older,female,trustworthy,2,c,2.0341875,215.1757085,52.57945212,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2230_bof_t03.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2230_bof_t03.npy,2230,black,older,female,trustworthy,3,,3.322895833,214.7594562,76.40913975,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2230_bof_t04.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2230_bof_t04.npy,2230,black,older,female,trustworthy,4,,1.755416667,212.1263076,57.2212027,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2230_bof_t05c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2230_bof_t05c.npy,2230,black,older,female,trustworthy,5,c,1.853395833,210.7744532,95.4204933,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2230_bof_t06c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2230_bof_t06c.npy,2230,black,older,female,trustworthy,6,c,1.7569375,208.4585217,80.88037506,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2233_bom_n05.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2233_bom_n05.npy,2233,black,older,male,neutral,5,,1.524291667,93.09357661,21.38991783,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2233_bom_n06c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2233_bom_n06c.npy,2233,black,older,male,neutral,6,c,1.274541667,117.8072905,102.5004307,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2233_bom_n07.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2233_bom_n07.npy,2233,black,older,male,neutral,7,,1.3940625,113.8455389,86.45629337,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2233_bom_n08c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2233_bom_n08c.npy,2233,black,older,male,neutral,8,c,1.329520833,154.0258659,145.0915462,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2233_bom_n09c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2233_bom_n09c.npy,2233,black,older,male,neutral,9,c,1.558854167,122.5968344,115.3588003,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2233_bom_n10c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2233_bom_n10c.npy,2233,black,older,male,neutral,10,c,2.250166667,146.7169981,127.5864893,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2233_bom_t05.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2233_bom_t05.npy,2233,black,older,male,trustworthy,5,,1.320895833,146.7481074,69.31190354,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2233_bom_t06c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2233_bom_t06c.npy,2233,black,older,male,trustworthy,6,c,1.383041667,200.8519749,116.2924282,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2233_bom_t07c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2233_bom_t07c.npy,2233,black,older,male,trustworthy,7,c,1.138375,206.4698953,98.37605095,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2233_bom_t08.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2233_bom_t08.npy,2233,black,older,male,trustworthy,8,,1.398770833,220.9500976,72.69335082,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2233_bom_t09.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2233_bom_t09.npy,2233,black,older,male,trustworthy,9,,1.325979167,187.7075142,58.62905028,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2233_bom_t10c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2233_bom_t10c.npy,2233,black,older,male,trustworthy,10,c,2.023770833,265.8055846,128.6547674,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2240_bof_n07.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2240_bof_n07.npy,2240,black,older,female,neutral,7,,2.003166667,220.0364551,34.99522951,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2240_bof_n08.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2240_bof_n08.npy,2240,black,older,female,neutral,8,,1.987020833,219.6942271,36.96232224,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2240_bof_n09.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2240_bof_n09.npy,2240,black,older,female,neutral,9,,1.936333333,225.1729403,62.39208621,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2240_bof_n10.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2240_bof_n10.npy,2240,black,older,female,neutral,10,,2.097416667,223.8396002,40.98489605,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2240_bof_n11.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2240_bof_n11.npy,2240,black,older,female,neutral,11,,1.9049375,215.936996,32.83939163,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2240_bof_n12.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2240_bof_n12.npy,2240,black,older,female,neutral,12,,1.90725,232.4908367,37.0836104,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2240_bof_t07.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2240_bof_t07.npy,2240,black,older,female,trustworthy,7,,1.663041667,250.4373318,62.5252173,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2240_bof_t08.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2240_bof_t08.npy,2240,black,older,female,trustworthy,8,,1.660395833,262.4379218,43.81120158,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2240_bof_t09.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2240_bof_t09.npy,2240,black,older,female,trustworthy,9,,1.807083333,252.2753294,47.96984637,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2240_bof_t10.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2240_bof_t10.npy,2240,black,older,female,trustworthy,10,,2.386395833,262.8954389,115.7939987,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2240_bof_t11.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2240_bof_t11.npy,2240,black,older,female,trustworthy,11,,2.302604167,230.2584276,40.37721976,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2240_bof_t12.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2240_bof_t12.npy,2240,black,older,female,trustworthy,12,,1.512416667,252.5033095,76.60475972,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2241_aom_n09.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2241_aom_n09.npy,2241,south_asian,older,male,neutral,9,,2.263708333,149.667112,24.02790252,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2241_aom_n10.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2241_aom_n10.npy,2241,south_asian,older,male,neutral,10,,2.126625,153.6036803,20.44916327,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2241_aom_n11.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2241_aom_n11.npy,2241,south_asian,older,male,neutral,11,,2.175041667,149.4622024,24.28979475,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2241_aom_n12.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2241_aom_n12.npy,2241,south_asian,older,male,neutral,12,,3.019583333,145.7656366,16.32955468,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2241_aom_n13.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2241_aom_n13.npy,2241,south_asian,older,male,neutral,13,,1.581083333,144.8643806,10.95031634,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2241_aom_n14.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2241_aom_n14.npy,2241,south_asian,older,male,neutral,14,,2.0585625,153.8968152,40.43532338,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2241_aom_t09.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2241_aom_t09.npy,2241,south_asian,older,male,trustworthy,9,,2.078458333,155.0332544,25.03167278,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2241_aom_t10.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2241_aom_t10.npy,2241,south_asian,older,male,trustworthy,10,,2.114479167,179.7576306,56.8128243,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2241_aom_t11.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2241_aom_t11.npy,2241,south_asian,older,male,trustworthy,11,,1.926020833,170.740903,52.71599034,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2241_aom_t12.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2241_aom_t12.npy,2241,south_asian,older,male,trustworthy,12,,1.7870625,183.2238545,48.8953639,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2241_aom_t13.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2241_aom_t13.npy,2241,south_asian,older,male,trustworthy,13,,1.622520833,198.113648,26.34353401,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2241_aom_t14.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2241_aom_t14.npy,2241,south_asian,older,male,trustworthy,14,,1.810979167,195.1794729,35.79335108,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2244_bof_n03.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2244_bof_n03.npy,2244,black,older,female,neutral,3,,3.389604167,137.231711,27.84357649,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2244_bof_n06.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2244_bof_n06.npy,2244,black,older,female,neutral,6,,2.357333333,146.3756633,26.34838459,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2244_bof_n08.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2244_bof_n08.npy,2244,black,older,female,neutral,8,,2.6735625,142.8416615,16.56197276,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2244_bof_n11.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2244_bof_n11.npy,2244,black,older,female,neutral,11,,2.61525,157.2382401,44.10994708,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2244_bof_n12c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2244_bof_n12c.npy,2244,black,older,female,neutral,12,c,2.624375,143.4470242,21.12087476,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2244_bof_n13c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2244_bof_n13c.npy,2244,black,older,female,neutral,13,c,1.859166667,156.3906871,36.55533955,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2244_bof_t03.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2244_bof_t03.npy,2244,black,older,female,trustworthy,3,,2.348083333,161.4542939,42.7414998,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2244_bof_t06c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2244_bof_t06c.npy,2244,black,older,female,trustworthy,6,c,2.066375,147.8380192,25.88457423,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2244_bof_t08.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2244_bof_t08.npy,2244,black,older,female,trustworthy,8,,2.818020833,149.669248,31.53404884,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2244_bof_t11.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2244_bof_t11.npy,2244,black,older,female,trustworthy,11,,2.437916667,150.3106707,32.33710401,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2244_bof_t12.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2244_bof_t12.npy,2244,black,older,female,trustworthy,12,,1.691854167,177.8484286,44.25504181,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2244_bof_t13c.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2244_bof_t13c.npy,2244,black,older,female,trustworthy,13,c,1.759520833,153.7454601,38.13592657,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2254_aom_n05.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2254_aom_n05.npy,2254,south_asian,older,male,neutral,5,,2.01575,148.226491,23.53219994,
C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/wav\2254_aom_n06.wav,C:\MyProjects\Project-Proposal\PrivateCoach\Project-EchoesofEquity\data/melspec\2254_aom_n06.npy,2254,south_asian,older,male,neutral,6,,1.779666667,142.5583688,15.07353123,
